severity	item	message
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K71PH129C1	identity=89.720; reciprocal_min_coverage=85.337; retained_hsp_aligned_bp=37306
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K72PH164C2	identity=83.705; reciprocal_min_coverage=82.127; retained_hsp_aligned_bp=35987
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K74PH129C2	identity=74.419; reciprocal_min_coverage=0.294; retained_hsp_aligned_bp=129
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K82P1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K8PH128	identity=78.218; reciprocal_min_coverage=0.232; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_M5b	identity=69.517; reciprocal_min_coverage=0.497; retained_hsp_aligned_bp=725
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13e	identity=86.567; reciprocal_min_coverage=0.281; retained_hsp_aligned_bp=134
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A1r vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A2a_b	identity=97.431; reciprocal_min_coverage=99.532; retained_hsp_aligned_bp=45121
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A2b	identity=96.816; reciprocal_min_coverage=96.718; retained_hsp_aligned_bp=43758
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A3a	identity=75.630; reciprocal_min_coverage=0.262; retained_hsp_aligned_bp=119
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A3b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A3c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_A3d	identity=73.333; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_D7a	identity=74.286; reciprocal_min_coverage=0.211; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_D7b	identity=73.333; reciprocal_min_coverage=0.212; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_D7c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K10PH82C1	identity=78.151; reciprocal_min_coverage=0.262; retained_hsp_aligned_bp=119
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K11PH164C1	identity=74.286; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K12P1_1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K13PH07C1L	identity=94.474; reciprocal_min_coverage=83.438; retained_hsp_aligned_bp=38686
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K13PH07C1S	identity=94.476; reciprocal_min_coverage=83.438; retained_hsp_aligned_bp=38686
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K14PH164C1	identity=74.286; reciprocal_min_coverage=0.214; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K15PH90	identity=88.415; reciprocal_min_coverage=0.361; retained_hsp_aligned_bp=164
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K16PH164C3	identity=71.429; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K17alfa61	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K17alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K18PH07C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K1PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K2064PH2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K2069PH1	identity=74.286; reciprocal_min_coverage=0.211; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K21lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K23PH08C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K25PH129C1	identity=74.257; reciprocal_min_coverage=0.224; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K27PH129C1	identity=70.755; reciprocal_min_coverage=0.463; retained_hsp_aligned_bp=212
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K28PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K29PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K2PH164C1	identity=74.286; reciprocal_min_coverage=0.215; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K2PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K2alfa62	identity=73.333; reciprocal_min_coverage=0.213; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K30lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K32PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K33PH14C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K34PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K35PH164C3	identity=72.897; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=107
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K39PH122C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K40PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K43PH164C1	identity=75.701; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=107
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K45PH128C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K46PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K48PH164C1	identity=75.238; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K49PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K50PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K51PH129C1	identity=71.287; reciprocal_min_coverage=0.224; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K52PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K53PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K54lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K54lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K56PH164C1	identity=73.333; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K57lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K58PH129C2	identity=74.286; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=105
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K60PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K61PH164C1	identity=93.941; reciprocal_min_coverage=86.551; retained_hsp_aligned_bp=39924
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K62PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K63PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K65PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K66PH128C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K69PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K6PH25C3	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K71PH129C1	identity=75.248; reciprocal_min_coverage=0.224; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K72PH164C2	identity=73.267; reciprocal_min_coverage=0.224; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K74PH129C2	identity=72.301; reciprocal_min_coverage=0.463; retained_hsp_aligned_bp=213
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K82P1	identity=72.897; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=107
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K8PH128	identity=74.528; reciprocal_min_coverage=0.233; retained_hsp_aligned_bp=106
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_A2b	identity=97.705; reciprocal_min_coverage=97.169; retained_hsp_aligned_bp=44143
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_A3a	identity=73.950; reciprocal_min_coverage=0.260; retained_hsp_aligned_bp=119
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_A3b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_A3c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_A3d	identity=73.585; reciprocal_min_coverage=0.232; retained_hsp_aligned_bp=106
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_D7a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_D7b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_D7c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K10PH82C1	identity=76.471; reciprocal_min_coverage=0.260; retained_hsp_aligned_bp=119
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K11PH164C1	identity=72.642; reciprocal_min_coverage=0.232; retained_hsp_aligned_bp=106
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K12P1_1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K13PH07C1L	identity=94.514; reciprocal_min_coverage=83.989; retained_hsp_aligned_bp=38994
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K13PH07C1S	identity=94.517; reciprocal_min_coverage=83.989; retained_hsp_aligned_bp=38994
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K14PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K15PH90	identity=77.260; reciprocal_min_coverage=0.746; retained_hsp_aligned_bp=343
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K16PH164C3	identity=71.698; reciprocal_min_coverage=0.232; retained_hsp_aligned_bp=106
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K17alfa61	identity=69.307; reciprocal_min_coverage=0.209; retained_hsp_aligned_bp=101
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K17alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K18PH07C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K1PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K2064PH2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K2069PH1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K21lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_A2a_b vs phagehostlearn_2024_phage_K23PH08C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
