genome_id_1	genome_id_2	identity_percent	coverage_percent	method	evidence_source	notes	aligned_fragments	total_fragments
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_K8PH128	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_K9PH25C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_M12a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_M5a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_M5b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_P4a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_P4b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S10a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S11a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13e	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S13f	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S6a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S8a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S8b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S8c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1p	phagehostlearn_2024_phage_S9a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A1r	98.036900	92.857143	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	13	14
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A2a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A2a_b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A2b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A3a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A3b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A3c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_A3d	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_D7a	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_D7b	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_D7c	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K10PH82C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K11PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K12P1_1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K13PH07C1L	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K13PH07C1S	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K14PH164C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K15PH90	90.449100	100.000000	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	14	14
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K16PH164C3	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K17alfa61	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K17alfa62	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K18PH07C1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K1PH164C1	92.868600	85.714286	fastani_all_vs_all	build_fastani_pairwise_similarity.py	fastANI version 1.34; coverage is aligned_fragments/total_fragments from fastANI output. This is an ANI robustness baseline and may omit distant phage relationships by fastANI design.	12	14
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K2064PH2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K2069PH1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K21lambda1	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
phagehostlearn_2024_phage_A1q	phagehostlearn_2024_phage_K23PH08C2	0.000000	0.000000	fastani_all_vs_all_no_hit	build_fastani_pairwise_similarity.py	fastANI version 1.34 did not report this pair; retained as explicit zero for complete pairwise baseline. Zero means no fastANI-reported ANI hit, not proof of no homology.	0	0
