annotation_gene_id	domain_id	domain_name	start_aa	end_aa	evalue	evidence_source	notes
phagehostlearn_2024_phage_S11a|prodigal_00037	phrog_6518	tail fiber protein	157	631	2.204E-100	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=341; qcov=0.750; tcov=0.998; pident=36.000
phagehostlearn_2024_phage_S11a|prodigal_00038	phrog_22849	tail fiber protein	691	843	7.432E-09	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=59; qcov=0.178; tcov=0.327; pident=31.100
phagehostlearn_2024_phage_S13a|prodigal_00035	phrog_31	central tail fiber J	377	821	3.485E-23	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=106; qcov=0.539; tcov=0.325; pident=14.400
phagehostlearn_2024_phage_S13a|prodigal_00036	phrog_1171	tail spike protein	1077	1240	4.471E-21	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=100; qcov=0.132; tcov=0.198; pident=28.700
phagehostlearn_2024_phage_S13a|prodigal_00036	phrog_15695	tail fiber protein	90	1193	0.000E+00	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=1295; qcov=0.890; tcov=0.933; pident=25.700
phagehostlearn_2024_phage_S13a|prodigal_00036	phrog_7121	tail fiber protein	1078	1230	2.553E-25	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=114; qcov=0.123; tcov=0.824; pident=25.800
phagehostlearn_2024_phage_S13b|prodigal_00055	phrog_31	central tail fiber J	377	821	2.865E-22	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=103; qcov=0.539; tcov=0.325; pident=14.300
phagehostlearn_2024_phage_S13b|prodigal_00056	phrog_17635	tail fiber protein	1	145	2.216E-21	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=100; qcov=0.181; tcov=0.168; pident=32.000
phagehostlearn_2024_phage_S13c|prodigal_00056	phrog_1171	tail spike protein	1077	1240	3.380E-23	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=107; qcov=0.132; tcov=0.198; pident=30.500
phagehostlearn_2024_phage_S13c|prodigal_00056	phrog_15695	tail fiber protein	90	1193	0.000E+00	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=1284; qcov=0.890; tcov=0.933; pident=25.900
phagehostlearn_2024_phage_S13c|prodigal_00056	phrog_7121	tail fiber protein	1078	1230	1.925E-27	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=121; qcov=0.123; tcov=0.824; pident=27.700
phagehostlearn_2024_phage_S13d|prodigal_00056	phrog_31	central tail fiber J	377	821	5.782E-22	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=102; qcov=0.539; tcov=0.325; pident=14.700
phagehostlearn_2024_phage_S13d|prodigal_00057	phrog_16586	tail fiber protein	89	835	2.155E-68	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=252; qcov=0.828; tcov=0.744; pident=25.200
phagehostlearn_2024_phage_S13d|prodigal_00057	phrog_17635	tail fiber protein	1	153	4.521E-20	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=96; qcov=0.170; tcov=0.170; pident=31.900
phagehostlearn_2024_phage_S13e|prodigal_00021	phrog_17635	tail fiber protein	1	150	1.712E-20	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=97; qcov=0.194; tcov=0.180; pident=31.200
phagehostlearn_2024_phage_S13f|prodigal_00001	phrog_17635	tail fiber protein	1	163	1.594E-19	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=92; qcov=0.360; tcov=0.178; pident=30.000
phagehostlearn_2024_phage_S6a|prodigal_00045	phrog_31	central tail fiber J	59	473	2.856E-33	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=138; qcov=0.619; tcov=0.356; pident=10.700
phagehostlearn_2024_phage_S6a|prodigal_00045	phrog_5616	tail fiber protein	1	335	2.448E-37	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=151; qcov=0.500; tcov=0.445; pident=18.900
phagehostlearn_2024_phage_S8a|prodigal_00016	phrog_13173	tail fiber protein	266	377	6.493E-12	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=67; qcov=0.295; tcov=0.112; pident=43.300
phagehostlearn_2024_phage_S8a|prodigal_00016	phrog_1980	tail fiber protein	251	373	4.926E-24	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=105; qcov=0.324; tcov=0.239; pident=29.600
phagehostlearn_2024_phage_S8a|prodigal_00016	phrog_6921	tail fiber protein	146	378	8.507E-21	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=95; qcov=0.613; tcov=0.342; pident=24.100
phagehostlearn_2024_phage_S8b|prodigal_00001	phrog_31	central tail fiber J	2	731	2.469E-99	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=361; qcov=0.227; tcov=0.495; pident=12.100
phagehostlearn_2024_phage_S8b|prodigal_00002	phrog_10316	tail fiber protein	270	420	9.638E-13	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=70; qcov=0.360; tcov=0.114; pident=35.000
phagehostlearn_2024_phage_S8b|prodigal_00002	phrog_1980	tail fiber protein	1	420	4.737E-26	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=112; qcov=1.000; tcov=0.873; pident=12.600
phagehostlearn_2024_phage_S8b|prodigal_00002	phrog_5668	tail fiber protein	322	420	4.247E-08	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=55; qcov=0.236; tcov=0.703; pident=28.500
phagehostlearn_2024_phage_S8b|prodigal_00060	phrog_31	central tail fiber J	7	148	8.062E-20	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=85; qcov=0.959; tcov=0.085; pident=17.200
phagehostlearn_2024_phage_S8c|prodigal_00002	phrog_10316	tail fiber protein	264	414	7.977E-12	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=67; qcov=0.365; tcov=0.114; pident=33.700
phagehostlearn_2024_phage_S8c|prodigal_00002	phrog_1980	tail fiber protein	1	414	1.932E-25	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=110; qcov=1.000; tcov=0.873; pident=12.500
phagehostlearn_2024_phage_S8c|prodigal_00002	phrog_37013	tail fiber protein	182	230	1.390E-10	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=63; qcov=0.118; tcov=0.068; pident=63.200
phagehostlearn_2024_phage_S8c|prodigal_00059	phrog_31	central tail fiber J	7	930	2.728E-125	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=445; qcov=0.432; tcov=0.607; pident=13.200
phagehostlearn_2024_phage_S9a|prodigal_00074	phrog_38670	tail fiber protein	660	1031	6.310E-72	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=265; qcov=0.359; tcov=0.340; pident=35.400
phagehostlearn_2024_phage_S9a|prodigal_00075	phrog_35360	tail fiber protein	1	260	4.632E-123	MMseqs2 PHROGs profile search	PHROGs profile hit from MMseqs2; computational receptor-module candidate only, not capsule specificity or functional validation; phrog_category=tail; bits=389; qcov=1.000; tcov=1.000; pident=50.000
